next-major $node ./tools/checkingSeatsInGroup
.
.
.
.
. CinemaId: 0000001067 || Cinema Name: Major Cineplex Central Rayong
. On progress branch : 64/154
>>> Theatre Name: Theatre 1 || Theatre Number: 1 || SessionId: 61210 || Showtimes: 2019-01-17T14:00:00
......... Seat IDs : 12,11,10,9,8,7,6,5,4,3,2,1
.........
.........
......... row: VP
......... Seat IDs : 10,9,8,7,6,5,4,3,2,1
>>> Theatre Name: Kids Cinema || Theatre Number: 5 || SessionId: 66800 || Showtimes: 2019-01-31T12:30:00
.....
.....
..... Theatre Name: Kids Cinema || Screen Number: 5
..... AreaCategoryCode: 0000000037 || Area Description: Double Sofa Bed (Pair)
..... SessionId: 66800 || Showtimes: 2019-01-31T12:30:00
..... SeatsInGroup : null
.........
.........
......... row: G
......... Seat IDs : 12,11,10,9,8,7,6,5,4,3,2,1
.........
.........
......... row: H
......... Seat IDs : 12,11,10,9,8,7,6,5,4,3,2,1
.........
.........
......... row: VP
......... Seat IDs : 10,9,8,7,6,5,4,3,2,1
>>> Theatre Name: Kids Cinema || Theatre Number: 5 || SessionId: 66801 || Showtimes: 2019-01-31T15:00:00
.....
.....
..... Theatre Name: Kids Cinema || Screen Number: 5
..... AreaCategoryCode: 0000000037 || Area Description: Double Sofa Bed (Pair)
..... SessionId: 66801 || Showtimes: 2019-01-31T15:00:00
..... SeatsInGroup : null
.........
.........
......... row: G
......... Seat IDs : 12,11,10,9,8,7,6,5,4,3,2,1
.........
.........
......... row: H
......... Seat IDs : 12,11,10,9,8,7,6,5,4,3,2,1
.........
.........
......... row: VP
......... Seat IDs : 10,9,8,7,6,5,4,3,2,1
>>> Theatre Name: Kids Cinema || Theatre Number: 5 || SessionId: 66802 || Showtimes: 2019-01-31T17:30:00
.....
.....
..... Theatre Name: Kids Cinema || Screen Number: 5
..... AreaCategoryCode: 0000000037 || Area Description: Double Sofa Bed (Pair)
..... SessionId: 66802 || Showtimes: 2019-01-31T17:30:00
..... SeatsInGroup : null
.........
.........
......... row: G
......... Seat IDs : 12,11,10,9,8,7,6,5,4,3,2,1
.........
.........
......... row: H
......... Seat IDs : 12,11,10,9,8,7,6,5,4,3,2,1
.........
.........
......... row: VP
......... Seat IDs : 10,9,8,7,6,5,4,3,2,1
>>> Theatre Name: Kids Cinema || Theatre Number: 5 || SessionId: 66803 || Showtimes: 2019-01-31T20:00:00
.....
.....
..... Theatre Name: Kids Cinema || Screen Number: 5
..... AreaCategoryCode: 0000000037 || Area Description: Double Sofa Bed (Pair)
..... SessionId: 66803 || Showtimes: 2019-01-31T20:00:00
..... SeatsInGroup : null
.........
.........
......... row: G
......... Seat IDs : 12,11,10,9,8,7,6,5,4,3,2,1
.........
.........
......... row: H
......... Seat IDs : 12,11,10,9,8,7,6,5,4,3,2,1
.........
.........
......... row: VP
......... Seat IDs : 10,9,8,7,6,5,4,3,2,1
>>> Theatre Name: Kids Cinema || Theatre Number: 5 || SessionId: 66814 || Showtimes: 2019-02-01T12:30:00
.....
.....
..... Theatre Name: Kids Cinema || Screen Number: 5
..... AreaCategoryCode: 0000000037 || Area Description: Double Sofa Bed (Pair)
..... SessionId: 66814 || Showtimes: 2019-02-01T12:30:00
..... SeatsInGroup : null
.........
.........
......... row: G
......... Seat IDs : 12,11,10,9,8,7,6,5,4,3,2,1
.........
.........
......... row: H
......... Seat IDs : 12,11,10,9,8,7,6,5,4,3,2,1
.........
.........
......... row: VP
......... Seat IDs : 10,9,8,7,6,5,4,3,2,1
>>> Theatre Name: Kids Cinema || Theatre Number: 5 || SessionId: 66815 || Showtimes: 2019-02-01T15:00:00
.....
.....
..... Theatre Name: Kids Cinema || Screen Number: 5
..... AreaCategoryCode: 0000000037 || Area Description: Double Sofa Bed (Pair)
..... SessionId: 66815 || Showtimes: 2019-02-01T15:00:00
..... SeatsInGroup : null
.........
.........
......... row: G
......... Seat IDs : 12,11,10,9,8,7,6,5,4,3,2,1
.........
.........
......... row: H
......... Seat IDs : 12,11,10,9,8,7,6,5,4,3,2,1
.........
.........
......... row: VP
......... Seat IDs : 10,9,8,7,6,5,4,3,2,1
>>> Theatre Name: Kids Cinema || Theatre Number: 5 || SessionId: 66816 || Showtimes: 2019-02-01T17:30:00
.....
.....
..... Theatre Name: Kids Cinema || Screen Number: 5
..... AreaCategoryCode: 0000000037 || Area Description: Double Sofa Bed (Pair)
..... SessionId: 66816 || Showtimes: 2019-02-01T17:30:00
..... SeatsInGroup : null
.........
.........
......... row: G
......... Seat IDs : 12,11,10,9,8,7,6,5,4,3,2,1
.........
.........
......... row: H
......... Seat IDs : 12,11,10,9,8,7,6,5,4,3,2,1
.........
.........
......... row: VP
......... Seat IDs : 10,9,8,7,6,5,4,3,2,1
>>> Theatre Name: Kids Cinema || Theatre Number: 5 || SessionId: 66817 || Showtimes: 2019-02-01T20:00:00
.....
.....
..... Theatre Name: Kids Cinema || Screen Number: 5
..... AreaCategoryCode: 0000000037 || Area Description: Double Sofa Bed (Pair)
..... SessionId: 66817 || Showtimes: 2019-02-01T20:00:00
..... SeatsInGroup : null
.........
.........
......... row: G
......... Seat IDs : 12,11,10,9,8,7,6,5,4,3,2,1
.........
.........
......... row: H
......... Seat IDs : 12,11,10,9,8,7,6,5,4,3,2,1
.........
.........
......... row: VP
......... Seat IDs : 10,9,8,7,6,5,4,3,2,1
>>> Theatre Name: Kids Cinema || Theatre Number: 5 || SessionId: 66833 || Showtimes: 2019-02-02T12:30:00
.....
.....
..... Theatre Name: Kids Cinema || Screen Number: 5
..... AreaCategoryCode: 0000000037 || Area Description: Double Sofa Bed (Pair)
..... SessionId: 66833 || Showtimes: 2019-02-02T12:30:00
..... SeatsInGroup : null
.........
.........
......... row: G
......... Seat IDs : 12,11,10,9,8,7,6,5,4,3,2,1
.........
.........
......... row: H
......... Seat IDs : 12,11,10,9,8,7,6,5,4,3,2,1
.........
.........
......... row: VP
......... Seat IDs : 10,9,8,7,6,5,4,3,2,1
>>> Theatre Name: Kids Cinema || Theatre Number: 5 || SessionId: 66834 || Showtimes: 2019-02-02T15:00:00
.....
.....
..... Theatre Name: Kids Cinema || Screen Number: 5
..... AreaCategoryCode: 0000000037 || Area Description: Double Sofa Bed (Pair)
..... SessionId: 66834 || Showtimes: 2019-02-02T15:00:00
..... SeatsInGroup : null
.........
.........
......... row: G
......... Seat IDs : 12,11,10,9,8,7,6,5,4,3,2,1
.........
.........
......... row: H
......... Seat IDs : 12,11,10,9,8,7,6,5,4,3,2,1
.........
.........
......... row: VP
......... Seat IDs : 10,9,8,7,6,5,4,3,2,1
>>> Theatre Name: Kids Cinema || Theatre Number: 5 || SessionId: 66835 || Showtimes: 2019-02-02T17:30:00
.....
.....
..... Theatre Name: Kids Cinema || Screen Number: 5
..... AreaCategoryCode: 0000000037 || Area Description: Double Sofa Bed (Pair)
..... SessionId: 66835 || Showtimes: 2019-02-02T17:30:00
..... SeatsInGroup : null
.........
.........
......... row: G
......... Seat IDs : 12,11,10,9,8,7,6,5,4,3,2,1
.........
.........
......... row: H
......... Seat IDs : 12,11,10,9,8,7,6,5,4,3,2,1
.........
.........
......... row: VP
......... Seat IDs : 10,9,8,7,6,5,4,3,2,1
>>> Theatre Name: Kids Cinema || Theatre Number: 5 || SessionId: 66836 || Showtimes: 2019-02-02T20:00:00
.....
.....
..... Theatre Name: Kids Cinema || Screen Number: 5
..... AreaCategoryCode: 0000000037 || Area Description: Double Sofa Bed (Pair)
..... SessionId: 66836 || Showtimes: 2019-02-02T20:00:00
..... SeatsInGroup : null
.........
.........
......... row: G
......... Seat IDs : 12,11,10,9,8,7,6,5,4,3,2,1
.........
.........
......... row: H
......... Seat IDs : 12,11,10,9,8,7,6,5,4,3,2,1
.........
.........
......... row: VP
......... Seat IDs : 10,9,8,7,6,5,4,3,2,1
>>> Theatre Name: Kids Cinema || Theatre Number: 5 || SessionId: 66852 || Showtimes: 2019-02-03T12:30:00
.....
.....
..... Theatre Name: Kids Cinema || Screen Number: 5
..... AreaCategoryCode: 0000000037 || Area Description: Double Sofa Bed (Pair)
..... SessionId: 66852 || Showtimes: 2019-02-03T12:30:00
..... SeatsInGroup : null
.........
.........
......... row: G
......... Seat IDs : 12,11,10,9,8,7,6,5,4,3,2,1
.........
.........
......... row: H
......... Seat IDs : 12,11,10,9,8,7,6,5,4,3,2,1
.........
.........
......... row: VP
......... Seat IDs : 10,9,8,7,6,5,4,3,2,1
>>> Theatre Name: Kids Cinema || Theatre Number: 5 || SessionId: 66853 || Showtimes: 2019-02-03T15:00:00
.....
.....
..... Theatre Name: Kids Cinema || Screen Number: 5
..... AreaCategoryCode: 0000000037 || Area Description: Double Sofa Bed (Pair)
..... SessionId: 66853 || Showtimes: 2019-02-03T15:00:00
..... SeatsInGroup : null
.........
.........
......... row: G
......... Seat IDs : 12,11,10,9,8,7,6,5,4,3,2,1
.........
.........
......... row: H
......... Seat IDs : 12,11,10,9,8,7,6,5,4,3,2,1
.........
.........
......... row: VP
......... Seat IDs : 10,9,8,7,6,5,4,3,2,1
>>> Theatre Name: Kids Cinema || Theatre Number: 5 || SessionId: 66854 || Showtimes: 2019-02-03T17:30:00
.....
.....
..... Theatre Name: Kids Cinema || Screen Number: 5
..... AreaCategoryCode: 0000000037 || Area Description: Double Sofa Bed (Pair)
..... SessionId: 66854 || Showtimes: 2019-02-03T17:30:00
..... SeatsInGroup : null
.........
.........
......... row: G
......... Seat IDs : 12,11,10,9,8,7,6,5,4,3,2,1
.........
.........
......... row: H
......... Seat IDs : 12,11,10,9,8,7,6,5,4,3,2,1
.........
.........
......... row: VP
......... Seat IDs : 10,9,8,7,6,5,4,3,2,1
>>> Theatre Name: Kids Cinema || Theatre Number: 5 || SessionId: 66855 || Showtimes: 2019-02-03T20:00:00
.....
.....
..... Theatre Name: Kids Cinema || Screen Number: 5
..... AreaCategoryCode: 0000000037 || Area Description: Double Sofa Bed (Pair)
..... SessionId: 66855 || Showtimes: 2019-02-03T20:00:00
..... SeatsInGroup : null
.........
.........
......... row: G
......... Seat IDs : 12,11,10,9,8,7,6,5,4,3,2,1
.........
.........
......... row: H
......... Seat IDs : 12,11,10,9,8,7,6,5,4,3,2,1
.........
.........
......... row: VP
......... Seat IDs : 10,9,8,7,6,5,4,3,2,1
>>> Theatre Name: Theatre 6 || Theatre Number: 6 || SessionId: 67202 || Showtimes: 2019-01-17T14:10:00
>>> Theatre Name: Theatre 6 || Theatre Number: 6 || SessionId: 67201 || Showtimes: 2019-01-17T17:10:00
>>> Theatre Name: Theatre 6 || Theatre Number: 6 || SessionId: 67203 || Showtimes: 2019-01-17T20:00:00
>>> Theatre Name: Theatre 7 || Theatre Number: 7 || SessionId: 67205 || Showtimes: 2019-01-17T13:50:00
>>> Theatre Name: Theatre 7 || Theatre Number: 7 || SessionId: 67206 || Showtimes: 2019-01-17T16:10:00
>>> Theatre Name: Theatre 7 || Theatre Number: 7 || SessionId: 67207 || Showtimes: 2019-01-17T18:30:00
>>> Theatre Name: Theatre 7 || Theatre Number: 7 || SessionId: 67208 || Showtimes: 2019-01-17T20:50:00
>>> Theatre Name: Theatre 7 || Theatre Number: 7 || SessionId: 66275 || Showtimes: 2019-01-26T14:00:00
>>> Theatre Name: Theatre 7 || Theatre Number: 7 || SessionId: 66276 || Showtimes: 2019-01-26T17:00:00
>>> Theatre Name: Theatre 8 || Theatre Number: 8 || SessionId: 67210 || Showtimes: 2019-01-17T13:40:00
>>> Theatre Name: Theatre 8 || Theatre Number: 8 || SessionId: 67211 || Showtimes: 2019-01-17T16:20:00
>>> Theatre Name: Theatre 8 || Theatre Number: 8 || SessionId: 67212 || Showtimes: 2019-01-17T19:00:00
>>> Theatre Name: Theatre 8 || Theatre Number: 8 || SessionId: 67213 || Showtimes: 2019-01-17T21:40:00
>>> Theatre Name: Theatre 8 || Theatre Number: 8 || SessionId: 66804 || Showtimes: 2019-01-31T11:00:00
>>> Theatre Name: Theatre 8 || Theatre Number: 8 || SessionId: 66805 || Showtimes: 2019-01-31T13:30:00
>>> Theatre Name: Theatre 8 || Theatre Number: 8 || SessionId: 66806 || Showtimes: 2019-01-31T16:00:00
>>> Theatre Name: Theatre 8 || Theatre Number: 8 || SessionId: 66807 || Showtimes: 2019-01-31T18:30:00
>>> Theatre Name: Theatre 8 || Theatre Number: 8 || SessionId: 66808 || Showtimes: 2019-01-31T21:00:00
>>> Theatre Name: Theatre 8 || Theatre Number: 8 || SessionId: 66818 || Showtimes: 2019-02-01T11:00:00
>>> Theatre Name: Theatre 8 || Theatre Number: 8 || SessionId: 66819 || Showtimes: 2019-02-01T13:30:00
>>> Theatre Name: Theatre 8 || Theatre Number: 8 || SessionId: 66820 || Showtimes: 2019-02-01T16:00:00
>>> Theatre Name: Theatre 8 || Theatre Number: 8 || SessionId: 66821 || Showtimes: 2019-02-01T18:30:00
>>> Theatre Name: Theatre 8 || Theatre Number: 8 || SessionId: 66822 || Showtimes: 2019-02-01T21:00:00
>>> Theatre Name: Theatre 8 || Theatre Number: 8 || SessionId: 66837 || Showtimes: 2019-02-02T11:00:00
>>> Theatre Name: Theatre 8 || Theatre Number: 8 || SessionId: 66838 || Showtimes: 2019-02-02T13:30:00
>>> Theatre Name: Theatre 8 || Theatre Number: 8 || SessionId: 66839 || Showtimes: 2019-02-02T16:00:00
>>> Theatre Name: Theatre 8 || Theatre Number: 8 || SessionId: 66840 || Showtimes: 2019-02-02T18:30:00
>>> Theatre Name: Theatre 8 || Theatre Number: 8 || SessionId: 66841 || Showtimes: 2019-02-02T21:00:00
>>> Theatre Name: Theatre 8 || Theatre Number: 8 || SessionId: 66856 || Showtimes: 2019-02-03T11:00:00
>>> Theatre Name: Theatre 8 || Theatre Number: 8 || SessionId: 66857 || Showtimes: 2019-02-03T13:30:00
>>> Theatre Name: Theatre 8 || Theatre Number: 8 || SessionId: 66858 || Showtimes: 2019-02-03T16:00:00
>>> Theatre Name: Theatre 8 || Theatre Number: 8 || SessionId: 66859 || Showtimes: 2019-02-03T18:30:00
>>> Theatre Name: Theatre 8 || Theatre Number: 8 || SessionId: 66860 || Showtimes: 2019-02-03T21:00:00
>>> Theatre Name: Theatre 9 || Theatre Number: 9 || SessionId: 67214 || Showtimes: 2019-01-17T12:30:00
>>> Theatre Name: Theatre 9 || Theatre Number: 9 || SessionId: 67215 || Showtimes: 2019-01-17T15:20:00
>>> Theatre Name: Theatre 9 || Theatre Number: 9 || SessionId: 67216 || Showtimes: 2019-01-17T18:10:00
>>> Theatre Name: Theatre 9 || Theatre Number: 9 || SessionId: 67217 || Showtimes: 2019-01-17T21:00:00
>>> Theatre Name: Theatre 10 || Theatre Number: 10 || SessionId: 67219 || Showtimes: 2019-01-17T13:50:00
>>> Theatre Name: Theatre 10 || Theatre Number: 10 || SessionId: 67220 || Showtimes: 2019-01-17T16:40:00
>>> Theatre Name: Theatre 10 || Theatre Number: 10 || SessionId: 67221 || Showtimes: 2019-01-17T19:30:00
>>> Theatre Name: Theatre 11 || Theatre Number: 11 || SessionId: 67224 || Showtimes: 2019-01-17T13:50:00
>>> Theatre Name: Theatre 11 || Theatre Number: 11 || SessionId: 67223 || Showtimes: 2019-01-17T16:30:00
>>> Theatre Name: Theatre 11 || Theatre Number: 11 || SessionId: 67225 || Showtimes: 2019-01-17T18:50:00
>>> Theatre Name: Theatre 11 || Theatre Number: 11 || SessionId: 67226 || Showtimes: 2019-01-17T21:30:00
>>> Theatre Name: IMAX || Theatre Number: 12 || SessionId: 67227 || Showtimes: 2019-01-17T12:00:00
>>> Theatre Name: IMAX || Theatre Number: 12 || SessionId: 67228 || Showtimes: 2019-01-17T14:40:00
>>> Theatre Name: IMAX || Theatre Number: 12 || SessionId: 67229 || Showtimes: 2019-01-17T17:20:00
>>> Theatre Name: IMAX || Theatre Number: 12 || SessionId: 67230 || Showtimes: 2019-01-17T20:00:00
>>> Theatre Name: IMAX || Theatre Number: 12 || SessionId: 66791 || Showtimes: 2019-01-31T14:30:00
>>> Theatre Name: IMAX || Theatre Number: 12 || SessionId: 66792 || Showtimes: 2019-01-31T17:00:00
>>> Theatre Name: IMAX || Theatre Number: 12 || SessionId: 66793 || Showtimes: 2019-01-31T19:30:00
>>> Theatre Name: IMAX || Theatre Number: 12 || SessionId: 66794 || Showtimes: 2019-01-31T22:00:00
>>> Theatre Name: IMAX || Theatre Number: 12 || SessionId: 66824 || Showtimes: 2019-02-01T14:30:00
>>> Theatre Name: IMAX || Theatre Number: 12 || SessionId: 66825 || Showtimes: 2019-02-01T17:00:00
>>> Theatre Name: IMAX || Theatre Number: 12 || SessionId: 66826 || Showtimes: 2019-02-01T19:30:00
>>> Theatre Name: IMAX || Theatre Number: 12 || SessionId: 66827 || Showtimes: 2019-02-01T22:00:00
>>> Theatre Name: IMAX || Theatre Number: 12 || SessionId: 66843 || Showtimes: 2019-02-02T14:30:00
>>> Theatre Name: IMAX || Theatre Number: 12 || SessionId: 66844 || Showtimes: 2019-02-02T17:00:00
>>> Theatre Name: IMAX || Theatre Number: 12 || SessionId: 66845 || Showtimes: 2019-02-02T19:30:00
>>> Theatre Name: IMAX || Theatre Number: 12 || SessionId: 66846 || Showtimes: 2019-02-02T22:00:00
>>> Theatre Name: IMAX || Theatre Number: 12 || SessionId: 66862 || Showtimes: 2019-02-03T14:30:00
>>> Theatre Name: IMAX || Theatre Number: 12 || SessionId: 66863 || Showtimes: 2019-02-03T17:00:00
>>> Theatre Name: IMAX || Theatre Number: 12 || SessionId: 66864 || Showtimes: 2019-02-03T19:30:00
>>> Theatre Name: IMAX || Theatre Number: 12 || SessionId: 66865 || Showtimes: 2019-02-03T22:00:00
>>> Subtotal SessionIds : 137|| Requests 596 || Theatres : 13 || Branches : 9
.
.
.
.
. CinemaId: 0000001071 || Cinema Name: Major Cineplex CentralFestival Samui
. On progress branch : 68/154
>>> Theatre Name: Theatre 1 || Theatre Number: 1 || SessionId: 20692 || Showtimes: 2019-01-17T12:00:00
>>> Theatre Name: Theatre 1 || Theatre Number: 1 || SessionId: 20693 || Showtimes: 2019-01-17T15:00:00
>>> Theatre Name: Theatre 1 || Theatre Number: 1 || SessionId: 20694 || Showtimes: 2019-01-17T18:00:00
>>> Theatre Name: Theatre 1 || Theatre Number: 1 || SessionId: 20695 || Showtimes: 2019-01-17T21:00:00
>>> Theatre Name: Theatre 2 || Theatre Number: 2 || SessionId: 20697 || Showtimes: 2019-01-17T14:00:00
>>> Theatre Name: Theatre 2 || Theatre Number: 2 || SessionId: 20698 || Showtimes: 2019-01-17T16:30:00
>>> Theatre Name: Theatre 2 || Theatre Number: 2 || SessionId: 20699 || Showtimes: 2019-01-17T19:00:00
>>> Theatre Name: Theatre 2 || Theatre Number: 2 || SessionId: 20700 || Showtimes: 2019-01-17T21:30:00
>>> Theatre Name: Theatre 3 || Theatre Number: 3 || SessionId: 20702 || Showtimes: 2019-01-17T15:00:00
>>> Theatre Name: Theatre 3 || Theatre Number: 3 || SessionId: 20703 || Showtimes: 2019-01-17T17:40:00
>>> Theatre Name: Theatre 3 || Theatre Number: 3 || SessionId: 20704 || Showtimes: 2019-01-17T20:30:00
>>> Subtotal SessionIds : 137|| Requests 620 || Theatres : 13 || Branches : 9
.
.
.
.
. CinemaId: 0000001072 || Cinema Name: Major Cineplex Lotus Khonkaen Pratunam
. On progress branch : 69/154
>>> Theatre Name: Theatre 1 || Theatre Number: 1 || SessionId: 31686 || Showtimes: 2019-01-17T14:00:00
>>> Theatre Name: Theatre 1 || Theatre Number: 1 || SessionId: 31687 || Showtimes: 2019-01-17T16:40:00
>>> Theatre Name: Theatre 1 || Theatre Number: 1 || SessionId: 31688 || Showtimes: 2019-01-17T19:20:00
>>> Theatre Name: Theatre 1 || Theatre Number: 1 || SessionId: 31689 || Showtimes: 2019-01-17T22:00:00
>>> Theatre Name: Theatre 2 || Theatre Number: 2 || SessionId: 31691 || Showtimes: 2019-01-17T13:40:00
>>> Theatre Name: Theatre 2 || Theatre Number: 2 || SessionId: 31692 || Showtimes: 2019-01-17T16:20:00
>>> Theatre Name: Theatre 2 || Theatre Number: 2 || SessionId: 31693 || Showtimes: 2019-01-17T19:00:00
>>> Theatre Name: Theatre 2 || Theatre Number: 2 || SessionId: 31694 || Showtimes: 2019-01-17T21:40:00
>>> Theatre Name: Theatre 3 || Theatre Number: 3 || SessionId: 31695 || Showtimes: 2019-01-17T12:30:00
>>> Theatre Name: Theatre 3 || Theatre Number: 3 || SessionId: 31696 || Showtimes: 2019-01-17T15:10:00
>>> Theatre Name: Theatre 3 || Theatre Number: 3 || SessionId: 31697 || Showtimes: 2019-01-17T17:50:00
>>> Theatre Name: Theatre 3 || Theatre Number: 3 || SessionId: 31698 || Showtimes: 2019-01-17T20:30:00
>>> Theatre Name: Theatre 4 || Theatre Number: 4 || SessionId: 31700 || Showtimes: 2019-01-17T14:00:00
>>> Theatre Name: Theatre 4 || Theatre Number: 4 || SessionId: 31701 || Showtimes: 2019-01-17T16:30:00
>>> Theatre Name: Theatre 4 || Theatre Number: 4 || SessionId: 31702 || Showtimes: 2019-01-17T19:00:00
>>> Theatre Name: Theatre 4 || Theatre Number: 4 || SessionId: 31703 || Showtimes: 2019-01-17T21:30:00
>>> Theatre Name: Theatre 5 || Theatre Number: 5 || SessionId: 31704 || Showtimes: 2019-01-17T12:00:00
>>> Theatre Name: Theatre 5 || Theatre Number: 5 || SessionId: 31705 || Showtimes: 2019-01-17T15:00:00
>>> Theatre Name: Theatre 5 || Theatre Number: 5 || SessionId: 31706 || Showtimes: 2019-01-17T17:30:00
>>> Theatre Name: Theatre 5 || Theatre Number: 5 || SessionId: 31707 || Showtimes: 2019-01-17T20:30:00
>>> Subtotal SessionIds : 137|| Requests 662 || Theatres : 13 || Branches : 9
.
.
.
.
. CinemaId: 0000001073 || Cinema Name: Promenade Cineplex
. On progress branch : 70/154
>>> Theatre Name: Theatre 1 || Theatre Number: 1 || SessionId: 44597 || Showtimes: 2019-01-17T14:30:00
>>> Theatre Name: Theatre 1 || Theatre Number: 1 || SessionId: 44598 || Showtimes: 2019-01-17T17:30:00
>>> Theatre Name: Theatre 1 || Theatre Number: 1 || SessionId: 44599 || Showtimes: 2019-01-17T20:30:00
>>> Theatre Name: Theatre 1 || Theatre Number: 1 || SessionId: 44361 || Showtimes: 2019-01-31T11:30:00
>>> Theatre Name: Theatre 1 || Theatre Number: 1 || SessionId: 44362 || Showtimes: 2019-01-31T14:00:00
>>> Theatre Name: Theatre 1 || Theatre Number: 1 || SessionId: 44363 || Showtimes: 2019-01-31T16:30:00
>>> Theatre Name: Theatre 1 || Theatre Number: 1 || SessionId: 44364 || Showtimes: 2019-01-31T19:00:00
>>> Theatre Name: Theatre 1 || Theatre Number: 1 || SessionId: 44365 || Showtimes: 2019-01-31T21:30:00
>>> Theatre Name: Theatre 1 || Theatre Number: 1 || SessionId: 44372 || Showtimes: 2019-02-01T11:30:00
>>> Theatre Name: Theatre 1 || Theatre Number: 1 || SessionId: 44373 || Showtimes: 2019-02-01T14:00:00
>>> Theatre Name: Theatre 1 || Theatre Number: 1 || SessionId: 44374 || Showtimes: 2019-02-01T16:30:00
